year,month,day,time,peak_AM,peak_PM,Insolation,Temperature,Cloud_cover,Insolation_2,Exp_Insolation,Seek_number1,Seek_number2,EGC,Cell_number,Insolation_difference,Temperature_difference
5,1,26,8,0,0,0.052,2.5,10,1.98,2879.4,299.7,3.04,0.9096,4438,0.028,0.5
5,1,26,9,0,0,0.08,3,10,3.56,5347.6,300.1,5.32,1.5968,4438,0.014,0.2
5,1,26,10,1,0,0.094,3.2,10,4.31,6364.4,302.8,5.98,1.8377,4438,-0.007,0.5
5,1,26,11,0,0,0.087,3.7,10,3.96,5767.9,300,5.64,1.692,4438,0.127,0.6
5,1,26,12,0,0,0.214,4.3,10,10.33,16336.5,308.7,13.39,4.1673,4437,0.206,1.3
5,1,26,13,0,1,0.42,5.6,10,20.37,32909.8,309.9,25.95,8.0753,4438,-0.103,0.8
5,1,26,14,0,0,0.317,6.4,8,15.21,24381.3,307.6,19.67,6.066,4438,-0.247,-0.5
5,1,26,15,0,0,0.07,5.9,8,3.17,4526.5,299.6,4.45,1.3348,4438,-0.066,-0.8
5,1,26,16,0,0,0.004,5.1,8,0.01,0,215.6,0,0,4438,-0.004,-0.8
5,1,26,17,0,0,0,4.3,2,0,0,0,0,0,4438,0,-0.2
5,1,26,18,0,0,0,4.1,2,0,0,0,0,0,4438,0,-0.4
5,1,26,19,0,0,0,3.7,2,0,0,0,0,0,4438,0,-0.2
5,1,26,20,0,0,0,3.5,0,0,0,0,0,0,4438,0,-0.6
5,1,26,21,0,0,0,2.9,0,0,0,0,0,0,4438,0,-0.7
5,1,26,22,0,0,0,2.2,0,0,0,0,0,0,4438,0,-0.3
5,1,26,23,0,0,0,1.9,0,0,0,0,0,0,4438,0,-0.2
5,1,27,0,0,0,0,1.7,0,0,0,0,0,0,4361,0,-0.4
5,1,27,1,0,0,0,1.3,0,0,0,0,0,0,4438,0,-0.8
5,1,27,2,0,0,0,0.5,2,0,0,0,0,0,4438,0,0.4
5,1,27,3,0,0,0,0.9,2,0,0,0,0,0,4438,0,-0.1
5,1,27,4,0,0,0,0.8,2,0,0,0,0,0,4438,0,-0.1
5,1,27,5,0,0,0,0.7,8,0,0,0,0,0,4438,0.012,-0.6
5,1,27,6,0,0,0.012,0.1,8,0.01,106.4,246.2,0,0,4438,0.257,1.1
5,1,27,7,0,0,0.269,1.2,8,8.24,13178.1,308.1,10.87,3.4052,4437,0.17,2.2
5,1,27,8,0,0,0.439,3.4,8,20.32,33244.9,312.1,26.08,8.1455,4438,0.139,2.6
5,1,27,9,1,0,0.578,6,8,28.1,45968.9,303.4,36.94,11.2079,4438,-0.209,1.3
5,1,27,10,0,0,0.369,7.3,8,18.2,29480.9,304,23.89,7.2845,4438,-0.124,0.9
5,1,27,11,0,0,0.245,8.2,10,12.22,19572.7,301.6,16.36,4.9376,4438,0.085,0.4
5,1,27,12,0,1,0.33,8.6,10,16.66,26772.5,307.7,21.47,6.6222,4437,-0.003,0.4
5,1,27,13,0,0,0.327,9,10,16.3,26148.1,304.9,21.1,6.4922,4438,-0.173,-0.6
5,1,27,14,0,0,0.154,8.4,10,7.11,11122,301.9,9.75,2.9477,4438,0.08,1
5,1,27,15,0,0,0.234,9.4,10,10.96,17460.5,308,14.31,4.4415,4438,-0.228,-0.9
5,1,27,16,0,0,0.006,8.5,10,0.15,137.1,204.1,0.12,0.0346,4438,-0.006,-0.8
5,1,27,17,0,0,0,7.7,10,0,0,0,0,0,4438,0,-0.1
5,1,27,18,0,0,0,7.6,10,0,0,0,0,0,4438,0,-0.7
5,1,27,19,0,0,0,6.9,10,0,0,0,0,0,4438,0,-1.3
5,1,27,20,0,0,0,5.6,9,0,0,0,0,0,4438,0,-0.7
5,1,27,21,0,0,0,4.9,9,0,0,0,0,0,4438,0,-0.7
5,1,27,22,0,0,0,4.2,9,0,0,0,0,0,4438,0,-1.1
5,1,27,23,0,0,0,3.1,9,0,0,0,0,0,4438,0,-0.2
5,1,28,0,0,0,0,2.9,9,0,0,0,0,0,4360,0,-0.7
5,1,28,1,0,0,0,2.2,9,0,0,0,0,0,4438,0,-0.4
5,1,28,2,0,0,0,1.8,0,0,0,0,0,0,4438,0,-0.6
5,1,28,3,0,0,0,1.2,0,0,0,0,0,0,4438,0,-0.7
5,1,28,4,0,0,0,0.5,0,0,0,0,0,0,4438,0,-0.3
5,1,28,5,0,0,0,0.2,1,0,0,0,0,0,4439,0.013,0.3
5,1,28,6,0,0,0.013,0.5,1,0.05,133.9,239.1,0.03,0.0093,4438,0.203,1.2
5,1,28,7,0,0,0.216,1.7,1,8.08,12841,310.3,10.48,3.3514,4437,0.293,3.6
5,1,28,8,0,0,0.509,5.3,8,23.97,39338.5,314.3,30.5,9.5827,4438,0.174,2.5
5,1,28,9,1,0,0.683,7.8,8,32.99,54239.2,304.1,43.34,13.1748,4438,-0.134,1.2
5,1,28,10,0,0,0.549,9,8,26.91,43958.8,301.9,35.57,10.7387,4438,0.097,0.7
5,1,28,11,0,0,0.646,9.7,10,31.2,50822.2,301.4,41.11,12.3875,4437,-0.053,0.5
5,1,28,12,0,1,0.593,10.2,10,28.63,46611.5,301.5,37.74,11.374,4438,-0.052,0.9
5,1,28,13,0,0,0.541,11.1,10,26.66,43410.2,301.4,35.18,10.6034,4438,-0.177,-0.2
5,1,28,14,0,0,0.364,10.9,10,18.14,29381,302.1,24.04,7.264,4438,-0.233,-0.3
5,1,28,15,0,0,0.131,10.6,10,6.13,9312.8,300.4,8.18,2.4642,4438,-0.121,-1.2
5,1,28,16,0,0,0.01,9.4,10,0.12,73.7,217.9,0,0,4437,-0.01,-1
5,1,28,17,0,0,0,8.4,10,0,0,0,0,0,4439,0,-0.9
5,1,28,18,0,0,0,7.5,10,0,0,0,0,0,4438,0,-0.9
5,1,28,19,0,0,0,6.6,10,0,0,0,0,0,4438,0,-1.5
5,1,28,20,0,0,0,5.1,8,0,0,0,0,0,4438,0,-0.5
5,1,28,21,0,0,0,4.6,8,0,0,0,0,0,4438,0,-0.4
5,1,28,22,0,0,0,4.2,8,0,0,0,0,0,4438,0,0.5
5,1,28,23,0,0,0,4.7,8,0,0,0,0,0,4438,0,0.1
5,1,29,0,0,0,0,4.8,8,0,0,0,0,0,4361,0,-0.4
5,1,29,1,0,0,0,4.4,8,0,0,0,0,0,4438,0,-0.5
5,1,29,2,0,0,0,3.9,8,0,0,0,0,0,4438,0,-0.5
5,1,29,3,0,0,0,3.4,8,0,0,0,0,0,4438,0,-0.2
5,1,29,4,0,0,0,3.2,8,0,0,0,0,0,4438,0,-0.1
5,1,29,5,0,0,0,3.1,9,0,0,0,0,0,4438,0.011,0.5
5,1,29,6,0,0,0.011,3.6,9,0,59.4,228.3,0,0,4438,0.07,0.4
5,1,29,7,0,0,0.081,4,9,2.75,4349.3,300.5,4.08,1.2324,4438,0.041,1.4
5,1,29,8,0,0,0.122,5.4,10,5.26,8171.7,300.9,7.48,2.2593,4438,0.01,1.1
5,1,29,9,0,0,0.132,6.5,10,5.92,9247.2,302.3,8.22,2.5067,4438,0.126,1.2
5,1,29,10,1,0,0.258,7.7,10,12.32,19872.7,305.6,16.31,5.0015,4438,-0.148,0.9
5,1,29,11,0,0,0.11,8.6,10,5.31,8213,300,7.6,2.2824,4438,-0.035,0.3
5,1,29,12,0,0,0.075,8.9,10,3.23,4779.7,299.6,4.87,1.4585,4438,0.119,1
5,1,29,13,0,0,0.194,9.9,10,9.34,14845.1,301.9,12.61,3.8164,4437,0.054,1
5,1,29,14,0,1,0.248,10.9,4,12.32,19700.1,299.8,16.5,4.9591,4438,-0.171,0.1
5,1,29,15,0,0,0.077,11,4,3.63,5295.1,300.1,4.52,1.3611,4438,-0.077,-1.4
5,1,29,16,0,0,0,9.6,4,0.15,0,166,0,0,4438,0,-1.5
5,1,29,17,0,0,0,8.1,10,0,0,0,0,0,4438,0,-0.5
5,1,29,18,0,0,0,7.6,10,0,0,0,0,0,4438,0,0.1
5,1,29,19,0,0,0,7.7,10,0,0,0,0,0,4438,0,0.1
5,1,29,20,0,0,0,7.8,10,0,0,0,0,0,4438,0,-0.5
5,1,29,21,0,0,0,7.3,10,0,0,0,0,0,4438,0,-1.1
5,1,29,22,0,0,0,6.2,10,0,0,0,0,0,4438,0,-0.3
5,1,29,23,0,0,0,5.9,10,0,0,0,0,0,4438,0,-0.4
5,1,30,0,0,0,0,5.5,10,0,0,0,0,0,4362,0,-0.5
5,1,30,1,0,0,0,5,10,0,0,0,0,0,4438,0,0.4
5,1,30,2,0,0,0,5.4,3,0,0,0,0,0,4438,0,1.9
5,1,30,3,0,0,0,7.3,3,0,0,0,0,0,4438,0,0
5,1,30,4,0,0,0,7.3,3,0,0,0,0,0,4438,0,0.1
5,1,30,5,0,0,0,7.4,1,0,0,0,0,0,4438,0.014,-0.5
5,1,30,6,0,0,0.014,6.9,1,0,30.5,252.5,0,0,4438,0.334,0
5,1,30,7,0,0,0.348,6.9,1,10.43,16859.5,306.5,13.7,4.2335,4438,0.248,0.1
5,1,30,8,0,0,0.596,7,1,28.62,46866.5,314.3,36.13,11.355,4438,0.188,0
5,1,30,9,0,0,0.784,7,1,38.62,63060.2,310.8,49.14,15.2571,4438,0.112,1.6
5,1,30,10,0,0,0.896,8.6,1,42.95,70145.6,301.2,56.63,17.0541,4437,0.032,0.7
5,1,30,11,1,0,0.928,9.3,2,44.17,72321.2,300.8,58.45,17.5849,4438,-0.051,0.4
5,1,30,12,0,1,0.877,9.7,2,42.34,69454.7,301.4,56.12,16.9136,4438,-0.137,-0.6
5,1,30,13,0,0,0.74,9.1,2,36.79,60371.1,302.2,48.65,14.7003,4438,-0.211,0
5,1,30,14,0,0,0.529,9.1,1,26.81,43848.7,304.5,35.19,10.6997,4438,-0.301,-0.6
5,1,30,15,0,0,0.228,8.5,1,11.46,18394.6,309,14.95,4.6586,4437,-0.221,-1.4
5,1,30,16,0,0,0.007,7.1,1,0.16,255.8,216,0.26,0.0779,4438,-0.007,-0.8
5,1,30,17,0,0,0,6.3,10,0,0,0.1,0,0,4438,0,-1.3
5,1,30,18,0,0,0,5,10,0,0,0,0,0,4438,0,-0.9
5,1,30,19,0,0,0,4.1,10,0,0,0,0,0,4438,0,-0.3
5,1,30,20,0,0,0,3.8,10,0,0,0,0,0,4438,0,0.1
5,1,30,21,0,0,0,3.9,10,0,0,0,0,0,4439,0,-0.1
5,1,30,22,0,0,0,3.8,10,0,0,0,0,0,4438,0,-0.3
5,1,30,23,0,0,0,3.5,10,0,0,0,0,0,4438,0,-0.3
5,1,31,0,0,0,0,3.2,10,0,0,0,0,0,4362,0,-0.2
5,1,31,1,0,0,0,3,10,0,0,0,0,0,4438,0,0.1
5,1,31,2,0,0,0,3.1,10,0,0,0,0,0,4438,0,-0.1
5,1,31,3,0,0,0,3,10,0,0,0,0,0,4438,0,0
5,1,31,4,0,0,0,3,10,0,0,0,0,0,4438,0,-0.4
5,1,31,5,0,0,0,2.6,10,0,0,0,0,0,4438,0.026,-0.4
5,1,31,6,0,0,0.026,2.2,10,0.42,673.9,241.3,0.48,0.1451,4438,0.307,0.6
5,1,31,7,0,0,0.333,2.8,10,10.64,17115.9,307.9,13.99,4.3412,4438,0.26,1.6
5,1,31,8,0,0,0.593,4.4,0,28.23,46139.5,308.7,36.38,11.2042,4438,0.173,2.1
5,1,31,9,0,0,0.766,6.5,0,36.92,60405.9,300.2,48.87,14.6713,4438,0.104,2
5,1,31,10,0,0,0.87,8.5,0,41.08,67445.1,290,56.77,16.4586,4438,0.04,1.4
5,1,31,11,1,0,0.91,9.9,2,42.67,70385.6,290,59.28,17.1931,4438,-0.04,0.6
5,1,31,12,0,1,0.87,10.5,2,41.26,68136.8,290.2,57.34,16.6391,4437,-0.132,0.3
5,1,31,13,0,0,0.738,10.8,2,35.97,59317,297.6,48.68,14.4752,4438,-0.419,0.2
5,1,31,14,0,0,0.319,11,9,15.81,25793.4,303.8,21.19,6.4276,4438,-0.054,-0.1
5,1,31,15,0,0,0.265,10.9,9,12.67,20491.3,306.7,16.7,5.1502,4438,-0.241,-0.8
5,1,31,16,0,0,0.024,10.1,9,1.06,1388,245.1,1.22,0.3662,4438,-0.024,-1.4
5,1,31,17,0,0,0,8.7,2,0,0,1.5,0,0,4438,0,-1.1
5,1,31,18,0,0,0,7.6,2,0,0,0,0,0,4438,0,-1.5
5,1,31,19,0,0,0,6.1,2,0,0,0,0,0,4438,0,-1.1
5,1,31,20,0,0,0,5,0,0,0,0,0,0,4438,0,-1.2
5,1,31,21,0,0,0,3.8,0,0,0,0,0,0,4438,0,-0.5
5,1,31,22,0,0,0,3.3,0,0,0,0,0,0,4438,0,-0.5
5,1,31,23,0,0,0,2.8,0,0,0,0,0,0,4438,0,-1
5,2,1,0,0,0,0,1.8,0,0,0,0,0,0,4358,0,-0.7
5,2,1,1,0,0,0,1.1,0,0,0,0,0,0,4438,0,-0.7
5,2,1,2,0,0,0,0.4,0,0,0,0,0,0,4438,0,0
5,2,1,3,0,0,0,0.4,0,0,0,0,0,0,4438,0,-0.4
5,2,1,4,0,0,0,0,0,0,0,0,0,0,4438,0,0.4
5,2,1,5,0,0,0,0.4,1,0,0,0,0,0,4438,0.02,0.1
5,2,1,6,0,0,0.02,0.5,1,0.01,55.6,273.1,0,0,4438,0.349,2.3
5,2,1,7,0,0,0.369,2.8,1,11.39,18526.6,309,14.87,4.6318,4438,0.184,2.9
5,2,1,8,0,0,0.553,5.7,8,26.38,43316.4,314,33.57,10.5447,4437,0.197,0.8
5,2,1,9,0,0,0.75,6.5,8,36.19,59401.4,313.4,45.98,14.4045,4438,0.19,0.6
5,2,1,10,0,0,0.94,7.1,8,44.69,73623.2,302.4,59.35,17.9457,4438,0.039,0
5,2,1,11,1,0,0.979,7.1,5,46.73,76462.4,302.2,61.74,18.66,4438,-0.291,1.1
5,2,1,12,0,1,0.688,8.2,5,33.58,54430.4,300.7,44.17,13.3011,4437,-0.539,-0.8
5,2,1,13,0,0,0.149,7.4,5,7.43,11566.5,303.8,9.99,3.0435,4438,0.377,-0.5
5,2,1,14,0,0,0.526,6.9,8,27.28,44289,313.7,34.34,10.775,4438,-0.278,0.3
5,2,1,15,0,0,0.248,7.2,8,12.94,20614.4,307.2,16.67,5.1931,4438,-0.231,-1
5,2,1,16,0,0,0.017,6.2,8,0.61,748.9,246.8,0.76,0.2283,4438,-0.017,-1.2
5,2,1,17,0,0,0,5,4,0,0,2.7,0,0,4438,0,-0.6
5,2,1,18,0,0,0,4.4,4,0,0,0,0,0,4438,0,-1
5,2,1,19,0,0,0,3.4,4,0,0,0,0,0,4438,0,-0.7
5,2,1,20,0,0,0,2.7,1,0,0,0,0,0,4438,0,-0.8
5,2,1,21,0,0,0,1.9,1,0,0,0,0,0,4438,0,-0.9
5,2,1,22,0,0,0,1,1,0,0,0,0,0,4438,0,0
5,2,1,23,0,0,0,1,1,0,0,0,0,0,4438,0,-1.3
5,2,2,0,0,0,0,-0.3,1,0,0,0,0,0,4360,0,0.7
5,2,2,1,0,0,0,0.4,1,0,0,0,0,0,4438,0,0.4
5,2,2,2,0,0,0,0.8,1,0,0,0,0,0,4438,0,0.1
5,2,2,3,0,0,0,0.9,1,0,0,0,0,0,4438,0,-0.1
5,2,2,4,0,0,0,0.8,1,0,0,0,0,0,4438,0,-0.8
5,2,2,5,0,0,0,0,1,0,0,0,0,0,4438,0.022,-0.2
5,2,2,6,0,0,0.022,-0.2,1,0.03,64.1,271.6,0,0,4438,0.355,2.2
5,2,2,7,0,0,0.377,2,1,12.03,19221,310.7,15.33,4.7989,4437,0.248,3.1
5,2,2,8,0,0,0.625,5.1,0,30,49333.5,313.7,38.18,11.974,4438,0.197,1.8
5,2,2,9,1,0,0.822,6.9,0,39.28,64471.2,302.7,51.9,15.6855,4438,-0.068,0.6
5,2,2,10,0,0,0.754,7.5,0,35.55,58227.3,292.7,48.78,14.2391,4438,-0.01,0.2
5,2,2,11,0,0,0.744,7.7,4,34.85,57348.9,304,45.93,13.9961,4438,0.022,0.6
5,2,2,12,0,1,0.766,8.3,4,36.9,60735.3,301.3,49.28,14.8511,4437,-0.518,-0.5
5,2,2,13,0,0,0.248,7.8,4,11.91,19203.7,308.2,15.67,4.8462,4438,-0.127,-0.2
5,2,2,14,0,0,0.121,7.6,5,5.24,8152.1,300.8,7.51,2.2619,4438,-0.039,-0.2
5,2,2,15,0,0,0.082,7.4,5,2.93,4352.7,299.6,4.45,1.3332,4438,-0.064,-0.7
5,2,2,16,0,0,0.018,6.7,5,0.54,848.8,248.3,0.83,0.2492,4438,-0.018,-1.4
5,2,2,17,0,0,0,5.3,3,0,0,2.2,0,0,4438,0,-0.7
5,2,2,18,0,0,0,4.6,3,0,0,0,0,0,4438,0,-0.8
5,2,2,19,0,0,0,3.8,3,0,0,0,0,0,4438,0,-0.7
5,2,2,20,0,0,0,3.1,6,0,0,0,0,0,4438,0,-0.6
5,2,2,21,0,0,0,2.5,6,0,0,0,0,0,4438,0,-1
5,2,2,22,0,0,0,1.5,6,0,0,0,0,0,4438,0,-0.5
5,2,2,23,0,0,0,1,6,0,0,0,0,0,4438,0,-0.5
5,2,3,0,0,0,0,0.5,6,0,0,0,0,0,4363,0,-0.4
5,2,3,1,0,0,0,0.1,6,0,0,0,0,0,4438,0,0
5,2,3,2,0,0,0,0.1,0,0,0,0,0,0,4438,0,-0.9
5,2,3,3,0,0,0,-0.8,0,0,0,0,0,0,4438,0,-0.3
5,2,3,4,0,0,0,-1.1,0,0,0,0,0,0,4438,0,0.7
5,2,3,5,0,0,0,-0.4,0,0,0,0,0,0,4438,0.025,-0.7
5,2,3,6,0,0,0.025,-1.1,0,0.08,128.7,281.5,0.06,0.0193,4438,0.336,2
5,2,3,7,0,0,0.361,0.9,0,11.83,19052.2,307.9,15.42,4.7927,4438,0.254,3.9
5,2,3,8,0,0,0.615,4.8,0,29.01,47756.4,310.2,37.47,11.5999,4438,0.177,3
5,2,3,9,0,0,0.792,7.8,0,37.22,61323.5,294.2,50.76,14.918,4437,0.114,1.2
5,2,3,10,1,0,0.906,9,0,41.69,68729.6,289,58.05,16.7782,4438,-0.226,0.2
5,2,3,11,0,0,0.68,9.2,1,32.18,52813.9,299.3,43.12,12.9347,4438,0.221,0.6
5,2,3,12,0,1,0.901,9.8,1,42.74,70385.3,295.9,58.12,17.1842,4438,-0.136,0.4
5,2,3,13,0,0,0.765,10.2,1,37.53,61663,302.3,49.76,15.0403,4437,-0.211,-0.3
5,2,3,14,0,0,0.554,9.9,2,28.02,45998.1,306.8,36.63,11.2159,4438,-0.276,-1
5,2,3,15,0,0,0.278,8.9,2,13.74,22164.1,309.7,17.82,5.551,4438,-0.262,-2.1
5,2,3,16,0,0,0.016,6.8,2,0.54,670.4,254.9,0.62,0.1862,4438,-0.016,-1
5,2,3,17,0,0,0,5.8,1,0,0,3.7,0,0,4438,0,-0.3
5,2,3,18,0,0,0,5.5,1,0,0,0,0,0,4438,0,-1.1
5,2,3,19,0,0,0,4.4,1,0,0,0,0,0,4438,0,-0.6
5,2,3,20,0,0,0,3.8,0,0,0,0,0,0,4438,0,-0.1
5,2,3,21,0,0,0,3.7,0,0,0,0,0,0,4438,0,-0.3
5,2,3,22,0,0,0,3.4,0,0,0,0,0,0,4438,0,-0.4
5,2,3,23,0,0,0,3,0,0,0,0,0,0,4438,0,-0.7
5,2,4,0,0,0,0,2.3,0,0,0,0,0,0,4360,0,-0.9
5,2,4,1,0,0,0,1.4,0,0,0,0,0,0,4438,0,0.3
5,2,4,2,0,0,0,1.7,0,0,0,0,0,0,4438,0,0.6
5,2,4,3,0,0,0,2.3,0,0,0,0,0,0,4438,0,0.3
5,2,4,4,0,0,0,2.6,0,0,0,0,0,0,4438,0,0.2
5,2,4,5,0,0,0,2.8,0,0,0,0,0,0,4438,0.03,-0.7
5,2,4,6,0,0,0.03,2.1,0,0.48,745.7,266.4,0.7,0.2089,4438,0.262,0
5,2,4,7,0,0,0.292,2.1,0,10.49,16956.6,311.2,13.73,4.3045,4438,0.245,3.2
5,2,4,8,0,0,0.537,5.3,0,25.29,41708.3,312,32.6,10.1548,4438,0.181,2.7
5,2,4,9,0,0,0.718,8,0,33.47,55286.4,301,44.64,13.4337,4437,0.111,2
5,2,4,10,0,0,0.829,10,0,38.05,62628.8,288.8,52.83,15.258,4438,0.036,1.3
5,2,4,11,1,0,0.865,11.3,1,39.6,65173.2,288.2,55.18,15.9012,4438,-0.057,1.3
5,2,4,12,0,1,0.808,12.6,1,38.33,62410.2,288.7,52.75,15.2268,4438,-0.143,0
5,2,4,13,0,0,0.665,12.6,1,32.7,52966.7,289.1,44.73,12.9293,4437,-0.202,-0.3
5,2,4,14,0,0,0.463,12.3,0,23.4,37780.7,296.4,31.35,9.2672,4438,-0.248,-1.1
5,2,4,15,0,0,0.215,11.2,0,10.55,16585.4,300.9,14.09,4.2427,4438,-0.2,-1.5
5,2,4,16,0,0,0.015,9.7,0,0.91,606.2,253.6,0.57,0.1714,4438,-0.015,-1.8
5,2,4,17,0,0,0,7.9,1,0,0,4.1,0,0,4438,0,-1.1
5,2,4,18,0,0,0,6.8,1,0,0,0,0,0,4438,0,-0.8
5,2,4,19,0,0,0,6,1,0,0,0,0,0,4438,0,-0.6
5,2,4,20,0,0,0,5.4,1,0,0,0,0,0,4438,0,-0.7
5,2,4,21,0,0,0,4.7,1,0,0,0,0,0,4438,0,-1
5,2,4,22,0,0,0,3.7,1,0,0,0,0,0,4438,0,-0.6
5,2,4,23,0,0,0,3.1,1,0,0,0,0,0,4438,0,-0.7
5,2,5,0,0,0,0,2.4,1,0,0,0,0,0,4361,0,-0.5
5,2,5,1,0,0,0,1.9,1,0,0,0,0,0,4438,0,-0.1
5,2,5,2,0,0,0,1.8,0,0,0,0,0,0,4438,0,-0.1
5,2,5,3,0,0,0,1.7,0,0,0,0,0,0,4438,0,-0.1
5,2,5,4,0,0,0,1.6,0,0,0,0,0,0,4438,0,-0.3
5,2,5,5,0,0,0,1.3,0,0,0,0,0,0,4438,0.03,0.7
5,2,5,6,0,0,0.03,2,0,0.39,554.6,273.5,0.54,0.1608,4438,0.283,1.8
5,2,5,7,0,0,0.313,3.8,0,11,17688.4,310.4,14.31,4.4752,4438,0.264,2.3
5,2,5,8,0,0,0.577,6.1,0,28.11,45895.5,312.5,35.68,11.1371,4438,0.198,1.7
5,2,5,9,1,0,0.775,7.8,0,37.77,61630.9,302,49.61,14.9783,4437,-0.026,1.2
5,2,5,10,0,0,0.749,9,0,36.04,58851.1,296.7,48.28,14.3063,4438,-0.339,0.4
5,2,5,11,0,0,0.41,9.4,5,20.36,33033,310.8,26.07,8.0959,4438,0.171,0.6
5,2,5,12,0,0,0.581,10,5,28.54,46594.1,306.6,37.04,11.3262,4438,0.043,0.5
5,2,5,13,0,1,0.624,10.5,5,30.82,50514.6,302,40.73,12.2998,4437,-0.123,-0.4
5,2,5,14,0,0,0.501,10.1,1,25,40944.4,302.6,33.08,10.0074,4438,-0.269,-0.4
5,2,5,15,0,0,0.232,9.7,1,11.34,18218.9,305.4,15.07,4.6282,4438,-0.217,-1.4
5,2,5,16,0,0,0.015,8.3,1,0.5,780,260.8,0.77,0.2307,4438,-0.015,-1.1
5,2,5,17,0,0,0,7.2,0,0,0,6.1,0,0,4438,0,-1
5,2,5,18,0,0,0,6.2,0,0,0,0,0,0,4438,0,-1.1
5,2,5,19,0,0,0,5.1,0,0,0,0,0,0,4438,0,-0.6
5,2,5,20,0,0,0,4.5,0,0,0,0,0,0,4438,0,-0.5
5,2,5,21,0,0,0,4,0,0,0,0,0,0,4438,0,-0.2
5,2,5,22,0,0,0,3.8,0,0,0,0,0,0,4438,0,-0.5
5,2,5,23,0,0,0,3.3,0,0,0,0,0,0,4438,0,-0.6
5,2,6,0,0,0,0,2.7,0,0,0,0,0,0,4360,0,-0.1
5,2,6,1,0,0,0,2.6,0,0,0,0,0,0,4438,0,0.6
5,2,6,2,0,0,0,3.2,1,0,0,0,0,0,4438,0,-0.5
5,2,6,3,0,0,0,2.7,1,0,0,0,0,0,4438,0,-0.2
5,2,6,4,0,0,0,2.5,1,0,0,0,0,0,4438,0,0.6
5,2,6,5,0,0,0,3.1,0,0,0,0,0,0,,0.038,0.5
5,2,6,6,0,0,0.038,3.6,0,0.25,384.4,282,0.34,0.1029,4438,0.325,1
5,2,6,7,0,0,0.363,4.6,0,12.72,20550.1,311.9,16.38,5.1437,4438,0.265,1.6
5,2,6,8,0,0,0.628,6.2,0,30.78,50243.6,317.7,38.3,12.149,4438,0.187,1.5
5,2,6,9,0,0,0.815,7.7,0,39.47,64473.6,311.2,50.15,15.5947,4437,0.106,1.2
5,2,6,10,1,0,0.921,8.9,0,43.47,71492.7,301.2,57.73,17.3887,4438,-0.017,1.1
5,2,6,11,0,0,0.904,10,8,42.28,69808.1,296.4,57.28,16.9823,4438,-0.04,0.5
5,2,6,12,0,1,0.864,10.5,8,41.46,67958.2,290.2,56.98,16.5355,4438,-0.121,0
5,2,6,13,0,0,0.743,10.5,8,36.61,59800,299.8,48.57,14.551,4437,-0.24,-0.6
5,2,6,14,0,0,0.503,9.9,8,25.77,41961.3,302.8,33.82,10.24,4438,-0.329,-1.1
5,2,6,15,0,0,0.174,8.8,8,8.63,13658.4,307.4,11.47,3.5424,4438,-0.156,-1.1
5,2,6,16,0,0,0.018,7.7,8,0.59,829.6,257.6,0.93,0.2781,4438,-0.018,-1.1
5,2,6,17,0,0,0,6.6,9,0,0,6.5,0,0,4438,0,-0.8
5,2,6,18,0,0,0,5.8,9,0,0,0,0,0,4438,0,-0.7
5,2,6,19,0,0,0,5.1,9,0,0,0,0,0,4438,0,-0.3
5,2,6,20,0,0,0,4.8,8,0,0,0,0,0,4438,0,-0.3
5,2,6,21,0,0,0,4.5,8,0,0,0,0,0,4438,0,-0.1
5,2,6,22,0,0,0,4.4,8,0,0,0,0,0,4438,0,-0.1
5,2,6,23,0,0,0,4.3,8,0,0,0,0,0,4438,0,-0.1
5,2,7,0,0,0,0,4.2,8,0,0,0,0,0,4360,0,-0.1
5,2,7,1,0,0,0,4.1,8,0,0,0,0,0,4438,0,0.3
5,2,7,2,0,0,0,4.4,9,0,0,0,0,0,4438,0,-0.4
5,2,7,3,0,0,0,4,9,0,0,0,0,0,4438,0,-0.4
5,2,7,4,0,0,0,3.6,9,0,0,0,0,0,4438,0,-0.4
5,2,7,5,0,0,0,3.2,10,0,0,0,0,0,4438,0.028,-0.1
5,2,7,6,0,0,0.028,3.1,10,0.41,638.5,261.9,0.39,0.1162,4438,0.067,1
5,2,7,7,0,0,0.095,4.1,10,3.65,5480.9,299.7,5.35,1.605,4438,0.05,1.4
5,2,7,8,0,0,0.145,5.5,9,6.39,10075.1,300.7,8.99,2.7039,4438,0.023,0.7
5,2,7,9,0,0,0.168,6.2,9,7.89,12492.2,303.6,10.76,3.2712,4437,0.012,0.7
5,2,7,10,0,0,0.18,6.9,9,8.63,13730.5,306.5,11.62,3.5658,4438,0.232,0.7
5,2,7,11,1,0,0.412,7.6,7,20.13,32843,305.7,26.41,8.079,4438,-0.195,0.6
5,2,7,12,0,1,0.217,8.2,7,10.7,16959.1,300.6,14.36,4.3235,4438,-0.019,0.5
5,2,7,13,0,0,0.198,8.7,7,10.12,16004,300.9,13.57,4.1009,4438,-0.075,-0.2
5,2,7,14,0,0,0.123,8.5,10,5.96,9265.7,300.7,8.38,2.5201,4438,-0.076,-0.3
5,2,7,15,0,0,0.047,8.2,10,1.69,2672.4,299.6,2.48,0.7441,4438,-0.046,-0.5
5,2,7,16,0,0,0.001,7.7,10,0,0,182,0,0,4438,-0.001,-0.2
5,2,7,17,0,0,0,7.5,10,0,0,0.3,0,0,4438,0,-0.1
